match_id,round,team_id,opponent_team_id,accurateCross,accurateKeeperSweeper,accurateLongBalls,accuratePass,aerialLost,aerialWon,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,height,hitWoodwork,interceptionWon,jerseyNumber,keyPass,lastManTackle,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalPass,totalTackle,touches,wasFouled,wonContest
12437767,17,2816,2819,2,0,15,271,20,4,2,1,3,10,1,12,58,42,0,1,0.63679274,0.7946000000000001,10,1,2,0.5919,4,3792,0,15,376,7,0,4,4,0,0,0,0,0,123,1,1,2,3,41,12,17,0,53,0,343,16,545,18,5
12437769,17,2833,2821,1,3,29,342,6,11,0,0,0,8,0,3,38,43,0,0,0.26037761,0.5816,12,1,1,1.0884,2,4001,0,16,312,6,0,3,1,0,0,0,0,0,131,0,1,2,5,25,14,10,3,73,3,424,19,613,9,5
12437769,17,2821,2833,3,0,23,435,11,6,2,2,1,5,0,10,43,38,0,0,0.70160491,1.2439,9,0,0,-0.1837,0,4152,2,10,304,9,0,2,0,0,0,0,0,0,135,0,0,2,7,20,17,20,0,43,4,514,12,709,12,8
12436463,17,50,14,5,0,26,452,20,17,1,1,2,4,0,10,54,59,1,0,0.99750238,0.7159,10,0,0,-0.6411,0,3648,0,13,352,4,0,3,1,0,0,0,0,0,158,1,3,4,2,18,21,38,0,44,1,532,17,735,14,11
12436463,17,14,50,1,0,22,236,17,20,2,1,1,11,0,7,59,54,0,2,0.55741222,0.8964000000000001,14,1,2,0.9785,1,3682,0,18,343,8,0,6,2,0,0,0,0,0,120,1,3,3,3,49,14,14,0,51,3,303,20,513,10,4
12437773,17,2831,2828,1,0,20,208,15,23,1,1,0,4,1,6,39,61,0,1,0.04798076,0.5476,10,1,1,0.0333,4,4009,0,6,387,1,0,1,9,0,0,0,0,0,111,0,1,1,1,58,10,7,0,55,4,277,24,497,10,5
12504646,17,2713,2714,7,0,12,297,18,18,0,0,2,8,0,2,46,49,0,0,0.95757702,0.9647,8,1,1,-0.2642,0,4451,1,15,623,9,0,3,3,0,0,0,0,0,114,0,0,0,6,15,14,20,0,42,0,369,21,535,7,4
12504644,17,2697,2704,6,0,20,452,16,14,3,2,6,5,0,9,52,49,0,0,0.9651678,1.5565,13,2,2,0.4176,1,4225,0,6,594,13,0,5,2,0,0,0,0,0,115,0,3,4,6,11,11,20,0,33,2,514,19,695,14,2
12437771,17,2826,24264,4,0,24,233,6,10,3,2,1,2,0,7,31,40,0,0,0.60208262,1.1417,10,1,2,-0.1319,1,4003,0,8,348,5,0,2,6,0,0,0,0,0,97,0,0,0,5,29,13,14,0,57,1,289,10,457,14,6
12504644,17,2704,2697,4,0,10,248,14,16,0,0,2,2,0,7,49,52,0,0,0.54882266,0.3329,15,0,0,-0.269,0,4194,0,8,802,6,0,4,5,0,0,0,0,0,119,0,3,3,2,28,17,11,0,30,5,308,18,496,13,5
12437776,17,6577,2824,1,0,30,186,12,23,1,2,3,13,0,3,47,68,0,0,0.14543430000000002,0.9672000000000001,12,0,0,0.6412,0,4146,1,9,329,5,0,3,5,0,0,0,0,0,139,0,3,4,3,32,11,10,0,65,4,275,26,487,16,4
12437776,17,2824,6577,4,0,21,333,23,12,0,2,5,4,0,9,68,47,0,1,0.6739664200000001,1.1493,17,0,0,0.8865,1,4153,1,13,328,8,0,4,2,0,0,0,0,0,166,0,2,3,6,12,30,29,0,52,5,418,10,646,12,13
12504645,17,2692,2701,1,0,15,489,10,14,2,1,7,4,0,6,38,57,0,0,0.69827322,0.8087,9,1,1,0.361,2,3689,0,6,554,10,0,6,1,0,0,0,0,0,115,0,2,2,1,22,21,17,0,34,2,552,11,740,20,12
12504645,17,2701,2692,4,0,19,224,14,10,1,1,1,12,0,4,57,38,0,0,0.69835741,0.6794,21,0,0,0.2998,1,4603,0,11,869,8,0,2,7,0,0,0,0,0,107,1,2,5,7,21,11,19,0,48,0,290,15,463,9,4
12437762,17,2825,2885,4,0,28,294,17,16,0,0,0,6,0,13,65,53,1,0,0.47570925,0.7217,17,0,1,-0.1764,1,4186,0,7,291,6,0,2,0,0,0,0,0,0,148,0,0,2,7,21,19,19,0,60,2,379,17,575,13,7
12437762,17,2885,2825,3,0,30,323,16,17,0,0,1,7,0,10,53,65,0,1,0.34601005,0.9453,14,0,1,-0.0616,2,4153,0,11,300,5,0,3,0,0,0,0,0,0,150,0,1,1,2,18,13,17,0,67,2,419,25,623,17,6
12437764,17,2820,2814,2,1,25,426,12,12,0,0,1,8,0,6,45,42,0,0,0.35772897,0.28550000000000003,13,0,0,0.5387,0,3836,0,8,273,5,0,0,2,0,0,0,0,0,126,1,2,3,5,31,15,24,1,50,0,502,11,677,12,8
12437764,17,2814,2820,4,2,20,276,12,12,0,0,2,8,0,6,42,45,0,0,0.47138440000000004,0.3236,13,0,0,0.0,3,3651,0,6,354,8,0,3,1,0,0,0,0,0,127,2,0,0,4,17,13,25,2,45,5,344,13,535,12,8
12437767,17,2819,2816,6,1,34,462,4,20,2,2,4,5,0,7,42,58,0,0,1.54650042,2.0472,19,0,1,-0.146,1,3478,0,6,260,12,0,4,3,0,0,0,0,0,141,2,1,2,9,12,19,41,1,50,3,534,19,740,9,10
12437771,17,24264,2826,4,0,28,579,10,6,1,1,7,6,0,5,40,31,1,0,0.95330264,0.8207,14,0,1,-0.4768,0,4191,0,2,355,10,0,1,1,0,0,0,0,0,118,0,0,0,5,12,7,44,0,38,1,625,14,797,9,2
12437773,17,2828,2831,7,3,23,459,23,15,0,0,8,5,0,14,61,39,1,1,0.93007103,0.8501,10,0,0,-0.5946,1,4193,0,7,316,10,0,2,0,0,0,0,0,0,156,0,0,0,4,12,14,64,3,41,1,521,11,744,9,4
12504640,17,2696,2685,5,0,21,278,14,12,0,0,4,4,0,1,42,48,0,0,0.55897235,0.2663,11,0,0,0.3895,0,4081,0,9,640,5,0,0,1,0,1,0,1,0,134,0,3,3,2,17,19,21,0,58,1,366,15,530,15,7
12504641,17,2699,2689,3,1,22,458,9,17,0,2,3,6,0,12,46,56,0,0,0.6303211,1.8539,12,0,2,-0.9115,0,4006,0,13,482,7,0,7,5,0,0,0,0,0,125,0,1,1,3,22,19,28,1,35,1,523,17,725,12,11
12504646,17,2714,2713,4,1,27,524,18,18,2,2,3,4,0,14,49,46,0,0,0.7905412599999999,1.2893,8,2,2,-0.3163,1,4206,1,8,646,9,0,2,2,0,0,0,0,0,122,0,2,2,7,21,15,17,1,46,2,594,12,781,8,8
12504642,17,2687,2729,5,0,30,469,18,12,4,2,3,12,0,10,59,31,0,2,1.1151863,1.8138999999999998,13,2,2,0.0527,2,3331,0,6,361,13,0,9,5,0,0,0,0,0,110,2,2,4,4,19,13,20,0,43,0,531,7,696,7,5
12504642,17,2729,2687,2,0,22,369,12,18,1,0,5,5,0,4,31,59,0,0,0.57072703,1.3386,7,1,1,0.631,0,3616,0,5,797,11,0,5,3,0,0,0,0,0,100,1,4,7,7,25,15,19,0,49,0,436,18,608,12,12
12504640,17,2685,2696,4,0,24,448,12,14,1,2,1,7,0,8,48,42,0,0,1.00785927,1.8405999999999998,17,1,2,0.0,2,4816,1,6,536,4,1,5,4,0,0,1,0,1,118,1,0,0,2,23,11,10,0,50,1,520,13,697,11,4
12504641,17,2689,2699,3,0,22,273,17,9,1,2,5,11,0,9,56,46,1,0,0.20318008999999998,0.7718,13,0,1,0.2996,2,4619,1,6,660,3,0,2,3,0,1,0,0,0,132,1,2,4,4,29,14,18,0,49,1,355,20,568,11,6
12436464,17,7,42,6,0,15,318,19,13,2,3,3,8,0,11,49,50,0,0,0.6744066000000001,1.5917000000000001,9,1,1,-1.335,0,3310,0,3,372,12,1,6,4,0,0,0,0,0,111,0,1,1,6,25,7,14,0,44,1,392,25,555,8,4
12436471,17,44,33,9,2,26,432,5,8,8,5,4,10,0,13,44,47,1,0,2.55078515,6.2657,9,4,6,-1.0675,0,3664,1,15,428,16,1,12,1,0,0,0,0,0,120,1,1,2,8,21,12,21,2,49,4,502,27,712,7,5
12499667,17,2534,5885,4,0,28,382,16,24,2,1,3,8,0,14,61,61,0,1,1.65894393,1.5403,10,2,3,-0.8838,2,3697,1,5,301,9,0,5,4,0,0,0,0,0,143,0,2,2,4,41,21,16,0,51,1,462,16,702,15,8
12499665,17,2538,2674,2,0,23,249,9,13,1,0,1,7,0,11,43,52,0,0,0.51569597,0.5174,11,1,1,-0.4605,1,3692,0,7,475,4,1,5,9,0,0,0,0,0,120,2,3,5,1,32,12,9,0,45,1,327,25,502,8,6
12436469,17,3,31,3,1,26,400,11,8,2,1,1,8,1,9,52,45,0,1,0.43023762,1.1128,16,3,3,0.7936,2,3614,1,7,333,7,1,4,3,0,0,0,0,0,117,1,3,4,3,22,11,8,2,61,1,479,20,647,15,2
12499667,17,5885,2534,4,0,26,329,24,16,2,2,4,8,0,7,61,61,0,0,0.95352859,1.4783,15,1,3,-1.2162,1,3700,0,6,309,11,1,5,2,0,0,0,0,0,156,1,2,2,5,21,17,18,0,55,2,426,27,647,10,8
12436478,17,37,30,3,0,26,283,21,18,1,1,4,9,0,5,62,69,0,0,0.69616741,1.3132,14,0,1,1.491,0,3671,0,7,421,5,0,4,4,0,0,0,0,0,140,0,4,5,3,29,19,14,0,70,5,372,26,586,20,6
12436478,17,30,37,4,0,27,372,18,21,3,3,4,6,0,14,69,62,0,1,0.9742664,0.9569,20,0,1,0.4281,0,3633,1,9,351,10,0,6,4,0,0,0,0,0,130,1,2,3,2,24,21,22,0,44,1,438,18,652,14,9
12499672,17,2527,2524,2,0,18,574,7,12,2,2,3,2,0,7,31,40,0,0,0.66591194,1.1062,7,1,1,-1.1809,0,3662,0,7,364,7,1,5,3,0,1,0,0,0,117,0,0,0,1,15,15,17,0,30,0,647,11,808,10,7
12499672,17,2524,2527,3,0,16,266,12,7,4,1,4,7,0,3,40,31,0,1,2.77483916,3.8862,10,3,5,0.2915,0,3692,1,17,340,13,0,5,3,0,0,0,0,1,111,0,2,4,7,18,10,11,0,40,1,339,15,507,7,2
12499661,17,2672,2569,8,0,49,673,5,10,3,2,11,8,0,4,41,40,0,0,2.9132123,3.4206999999999996,8,3,5,0.5222,0,3677,0,9,345,17,0,10,0,0,0,0,0,0,127,0,1,2,4,7,25,24,0,57,2,746,12,923,9,9
12499657,17,36360,2677,1,0,17,355,14,9,1,0,2,14,0,11,60,38,0,0,0.36121295999999997,0.9259000000000001,19,1,1,0.6861,0,3658,1,11,376,5,0,3,3,0,0,0,0,0,150,0,4,4,1,40,7,10,0,45,3,459,14,663,10,5
12499657,17,2677,36360,3,1,29,529,9,14,4,3,3,5,0,5,38,60,1,1,1.57742044,2.9159,10,1,2,-0.3523,0,3709,0,13,309,13,0,6,2,0,0,0,0,0,163,0,2,2,5,18,23,17,1,50,2,635,13,849,19,14
12499682,17,2573,2673,1,0,30,133,18,12,3,0,0,12,0,4,51,48,0,0,0.7276706000000001,1.5664,13,3,4,-1.3686,1,3708,0,7,338,9,0,7,7,0,0,0,0,0,113,1,1,2,4,42,5,3,0,68,0,211,26,394,10,1
12499678,17,2526,2542,5,0,18,262,34,28,2,2,4,7,0,10,74,55,0,0,0.49347659,0.6761,15,0,0,-0.1998,2,3706,0,4,268,8,0,1,4,0,0,0,0,0,154,1,3,4,7,25,15,15,0,57,2,367,16,565,6,5
12499678,17,2542,2526,6,0,34,272,28,34,3,2,4,5,0,5,55,74,0,1,1.38132699,1.4459,7,1,1,0.0701,0,3689,0,13,331,11,0,5,4,0,0,0,0,0,158,0,1,1,4,26,18,21,0,75,3,380,20,588,14,7
12499675,17,2600,2547,4,1,23,315,30,24,2,1,5,2,0,17,67,65,0,0,1.14796592,1.2624,9,1,2,0.312,0,3720,0,14,371,9,0,5,3,0,0,0,0,0,162,1,1,2,1,30,19,13,1,63,2,416,17,646,15,9
12499675,17,2547,2600,4,0,34,401,24,30,0,0,3,9,0,12,65,67,0,0,0.56271137,0.7544,15,0,0,-0.6405,0,3707,1,10,378,9,0,2,5,0,0,0,0,0,158,1,2,3,8,35,7,26,0,63,2,493,27,731,8,2
12499661,17,2569,2672,2,0,13,338,10,5,0,0,0,9,0,8,40,41,0,2,0.34611043,0.2404,10,0,0,0.6495,0,3668,0,16,455,5,2,2,10,0,1,0,0,0,106,2,5,5,3,30,12,7,0,39,5,411,20,596,8,8
12436466,17,48,38,1,0,20,152,9,9,1,2,1,17,1,12,68,55,0,0,0.11744655000000001,1.0264,20,0,0,0.5136,0,3696,0,10,302,2,1,4,5,0,0,0,0,0,101,0,2,4,0,21,16,9,0,55,2,209,30,377,11,5
12436466,17,38,48,3,0,29,577,9,9,2,3,4,5,0,12,55,68,0,1,0.7823297699999999,1.2759,12,0,0,0.7323,2,3684,1,2,453,7,0,5,1,0,0,0,0,0,120,0,1,4,3,12,35,18,0,50,1,642,23,839,19,17
12436467,17,32,39,3,1,21,357,8,8,0,1,4,11,0,7,42,28,2,0,0.4975368,0.754,9,0,0,-2.2058,1,3635,0,4,357,9,1,2,1,0,0,0,0,0,117,0,3,3,4,14,12,12,1,49,3,431,10,566,6,4
12436467,17,39,32,5,0,21,537,8,8,6,4,1,4,0,6,28,42,0,0,2.12615573,2.328,7,3,4,0.2882,0,3693,1,6,384,13,0,7,4,0,0,0,0,0,106,0,1,2,7,15,15,10,0,53,1,616,15,773,9,11
12436468,17,43,45,8,0,12,465,15,15,2,2,4,1,0,10,43,45,0,0,0.8329967,0.8781,8,0,0,0.0372,2,3688,0,8,343,12,0,5,3,0,0,0,0,0,128,0,1,1,6,12,14,28,0,30,1,538,10,731,15,5
12436468,17,45,43,4,0,16,336,15,15,0,0,3,5,0,4,45,43,0,0,0.4106588,0.2579,15,0,0,1.0799,1,3610,0,11,347,2,0,1,4,0,0,0,0,0,118,1,3,5,1,38,7,13,0,59,2,419,19,591,8,1
12436469,17,31,3,4,1,20,473,8,11,1,1,2,2,0,7,45,52,1,0,0.8990094900000001,0.801,15,0,0,-2.4746,0,3652,0,9,318,8,0,5,1,0,0,0,0,0,125,0,1,1,2,8,21,24,1,37,1,546,18,720,15,8
12436470,17,35,60,8,0,29,396,10,13,3,4,6,7,0,10,53,51,0,1,1.8178147999999998,2.2842000000000002,11,0,0,-0.6603,1,3668,0,4,317,18,0,7,2,0,1,0,0,0,156,0,0,2,10,10,24,21,0,59,0,492,19,693,10,9
12504643,17,2693,2695,2,1,21,306,14,10,0,0,5,4,0,7,42,40,1,0,0.6000555200000001,2.1550000000000002,10,0,1,-0.7085,1,4070,1,8,560,9,0,3,1,0,0,0,0,1,135,0,0,2,7,25,14,29,1,55,5,376,9,572,14,7
12499665,17,2674,2538,4,0,24,532,13,9,4,1,9,6,0,7,52,43,0,0,1.8185103200000001,2.4707999999999997,8,3,4,0.1723,0,3705,0,10,373,18,0,8,1,0,0,0,0,0,125,0,1,4,6,21,25,25,0,45,2,591,17,802,10,7
12499682,17,2673,2573,7,0,15,552,12,18,1,1,7,1,0,13,48,51,1,0,1.33094008,1.0492,11,1,2,-0.0007000000000001,1,3673,0,4,375,11,0,4,0,0,0,0,0,0,146,0,3,3,5,11,25,42,0,23,2,611,8,828,13,12
12437757,17,2845,2817,1,0,27,117,12,12,2,1,1,15,1,2,53,36,0,0,0.15842491,0.3975,13,1,1,2.2481,3,4183,0,12,368,5,0,4,6,0,0,0,0,0,129,2,3,3,1,54,18,3,0,68,1,204,15,399,4,5
12437757,17,2817,2845,7,2,18,690,12,12,3,3,5,5,0,9,36,53,0,0,3.0825812999999997,2.6315999999999997,5,0,0,-0.533,0,4169,1,5,333,18,0,4,1,0,0,0,0,0,162,0,1,3,11,9,21,33,2,26,3,778,15,1002,11,15
12437755,17,2859,2836,1,1,34,279,18,17,0,0,3,13,0,16,68,57,0,1,0.21939123000000002,0.2123,15,0,0,0.1506,1,3881,0,16,361,5,1,1,2,0,0,0,0,0,151,0,2,2,3,29,13,11,1,71,0,374,23,586,13,5
12437755,17,2836,2859,7,1,21,400,17,18,3,3,2,5,0,9,57,68,0,1,1.52191461,1.6728999999999998,13,1,1,0.0177,1,4144,0,11,282,8,0,3,3,0,0,0,0,0,151,0,1,1,6,24,27,25,1,52,1,489,24,720,13,13
12499653,17,2556,2681,2,1,15,278,15,11,0,1,1,10,1,7,50,35,0,1,0.39091256,0.7414999999999999,14,0,0,0.3639,2,3486,0,11,396,5,0,4,10,0,0,0,0,0,122,2,4,7,2,25,10,15,1,47,2,360,16,541,4,4
12499653,17,2681,2556,5,1,24,659,11,15,1,2,10,4,0,7,35,50,0,0,1.64454176,1.8563,4,0,1,0.9905,1,3652,0,11,376,14,0,9,1,0,0,0,0,0,124,0,4,4,1,13,19,20,1,50,0,739,13,925,14,10
12437759,17,2829,2818,4,1,37,551,8,7,3,2,2,7,0,10,45,49,0,1,1.11576394,0.6928000000000001,8,3,3,-0.7992,1,3966,0,14,326,11,0,6,2,0,0,0,0,0,133,0,0,2,5,18,25,20,1,64,1,624,14,835,17,11
12437759,17,2818,2829,2,0,22,237,7,8,2,0,4,11,0,8,49,45,0,0,0.49854750999999997,1.625,18,3,3,-1.5401,2,4120,0,7,302,11,0,5,2,0,0,0,0,0,116,0,3,3,5,27,13,14,0,52,0,313,24,504,6,7
12504654,17,2690,2702,0,1,19,324,5,5,1,1,1,7,0,3,34,28,0,0,0.34371637000000005,0.3893,9,0,0,-0.7939,1,3689,2,4,656,8,0,3,2,0,2,0,0,0,94,2,3,4,5,20,16,6,1,42,0,383,8,517,9,6
12504654,17,2702,2690,5,0,25,494,5,5,5,3,3,6,0,5,28,34,0,0,2.2506353,5.4422999999999995,10,3,5,0.953,0,4552,0,9,827,17,0,9,1,0,0,0,0,2,90,0,0,3,7,10,10,15,0,41,4,552,13,699,9,7
12504653,17,2705,2686,1,0,21,240,15,10,1,1,2,8,1,8,50,40,0,1,0.5326772,1.3204,15,1,2,0.4313,3,3528,0,4,542,6,0,3,4,0,0,0,0,1,116,1,3,3,2,29,7,6,0,58,1,318,20,488,8,2
12504653,17,2686,2705,9,1,17,504,10,15,3,2,3,2,0,10,40,50,0,0,1.01276722,1.363,11,3,3,-0.1558,0,4284,2,6,465,14,0,7,2,0,1,0,0,0,137,0,1,1,6,9,18,30,1,35,1,572,13,763,14,8
12436453,17,40,17,2,0,16,369,2,2,2,3,2,8,0,3,30,37,1,0,0.8740618,1.672,14,2,2,0.3211,1,3689,2,4,337,10,0,6,1,0,0,0,0,0,82,1,2,5,3,17,9,6,0,36,3,428,22,557,7,6
12436453,17,17,40,2,0,23,496,2,2,1,1,1,6,0,13,37,30,0,1,0.7279691500000001,1.0279,7,0,1,0.5283,0,3631,0,5,558,11,0,6,2,0,0,0,0,0,83,0,3,4,5,15,17,14,0,31,0,537,6,684,14,8
12437783,18,2826,2859,1,0,24,187,33,31,3,3,2,10,0,10,69,66,0,0,0.45775789,1.8988,13,0,1,0.6741,1,4169,0,8,373,5,0,2,3,0,0,0,0,1,154,2,3,5,5,37,7,10,0,75,8,281,14,500,19,3
12437783,18,2859,2826,7,0,22,224,31,33,1,1,3,3,0,8,66,69,0,0,0.6249059,0.8268,19,0,0,0.1246,0,3874,0,8,345,11,0,5,2,0,1,0,0,0,173,0,1,1,10,15,16,27,0,64,4,335,14,533,13,10
12436480,18,37,45,3,0,27,325,22,21,2,1,6,8,0,9,53,62,0,0,0.68376598,1.8397999999999999,8,1,1,0.5866,1,3661,1,6,361,13,0,2,4,0,0,0,0,0,117,0,5,5,8,21,14,10,0,59,0,409,19,584,15,8
12436480,18,45,37,9,0,33,399,21,22,4,4,4,8,0,9,62,53,0,0,1.4938630800000001,1.3992,15,0,0,-0.5844,1,3610,0,10,347,17,0,5,5,0,0,0,0,0,120,0,0,1,9,13,18,23,0,63,0,475,15,655,8,8
12437778,18,2818,2816,3,0,26,263,12,13,1,1,2,7,0,10,53,50,0,0,0.45254628,0.9129,14,0,1,0.4898,1,4129,0,13,323,7,0,4,3,0,1,0,0,0,145,0,2,4,4,26,15,19,0,63,5,346,26,565,8,4
12437780,18,2821,2824,3,2,19,250,13,13,1,0,2,6,0,8,56,38,0,1,0.9555111000000001,1.2888000000000002,19,2,2,0.1144,3,4150,0,10,303,9,0,7,3,0,0,0,0,0,141,0,1,1,2,32,14,13,2,56,3,338,13,550,12,3
12436481,18,48,17,6,1,27,259,9,9,0,0,2,13,0,7,48,38,0,0,0.29113148,0.647,10,0,1,0.6643,1,3707,0,7,306,6,0,3,10,0,1,0,1,0,103,0,3,4,3,35,16,16,1,58,2,318,17,504,5,7
12436481,18,17,48,10,1,19,586,9,9,2,4,10,7,0,9,38,48,1,0,2.2639008,2.3423,5,1,1,-0.133,0,3448,1,1,536,16,1,5,2,0,0,1,0,1,107,0,1,2,9,11,21,23,1,33,2,645,16,824,10,13
12436482,18,35,3,7,0,17,366,16,9,0,0,4,9,0,12,63,49,2,0,0.42516976,0.4376,12,0,0,-0.3539,0,3687,0,13,318,10,0,4,2,0,0,0,0,0,148,1,1,2,3,21,18,20,0,54,1,457,24,651,12,4
12436482,18,3,35,2,1,32,394,9,16,1,0,2,4,0,18,49,63,0,0,0.61836386,0.8629,12,1,2,1.0594,1,3619,0,14,311,4,0,4,4,0,0,0,0,0,138,1,3,4,1,21,15,15,1,67,3,474,26,689,12,9
12437780,18,2824,2821,2,0,25,384,13,13,0,0,3,3,0,4,38,56,0,1,0.48858165000000003,0.3175,13,0,0,0.0904,1,4171,0,18,361,4,0,1,2,0,0,0,0,0,154,0,2,5,3,10,15,24,0,62,1,478,19,679,19,6
12437778,18,2816,2818,2,1,15,364,13,12,2,2,3,4,0,12,50,53,1,0,1.17317073,2.1414,9,0,1,-0.5044,2,3613,0,14,340,12,0,5,2,0,0,0,0,1,140,0,2,3,6,26,21,15,1,37,2,438,21,672,13,7
12437793,18,2825,2820,5,1,20,316,24,21,1,1,2,6,0,9,57,49,0,1,1.26877138,1.184,13,1,2,0.4003,0,4183,0,13,290,11,0,8,1,0,0,0,0,0,132,0,2,2,3,31,17,13,1,56,0,391,8,592,9,11
12499695,18,2673,2674,5,0,34,632,11,18,2,2,5,16,0,8,56,62,0,1,1.7729101,0.8172999999999999,6,0,0,0.3375,1,3658,1,7,343,12,0,3,2,0,0,0,0,0,149,0,2,3,4,11,37,36,0,53,0,705,17,929,7,20
12499695,18,2674,2673,1,0,10,264,18,11,2,1,2,20,0,9,62,56,0,0,0.66818067,1.6985,8,1,2,0.2303,4,3708,1,13,388,11,0,5,5,0,0,0,0,0,125,0,3,3,6,31,24,6,0,44,1,346,25,546,5,16
12499691,18,2524,2672,1,0,29,197,14,10,0,0,1,14,0,4,49,43,1,1,0.13265208,0.5417000000000001,9,1,2,0.2767,0,3691,0,7,320,5,1,3,3,0,0,0,0,0,103,3,6,7,3,36,13,5,0,58,0,270,20,443,9,5
12504632,18,2705,2713,4,0,34,362,24,16,1,1,1,6,0,8,60,58,1,1,0.69558467,1.3386,16,1,1,0.2268,2,3900,1,10,591,8,1,8,4,0,0,1,0,1,151,0,3,3,3,27,14,28,0,56,2,451,23,678,13,7
12504632,18,2713,2705,4,0,30,228,16,24,2,1,4,7,0,11,58,60,1,0,0.90398379,1.773,13,1,2,1.2533,1,4826,0,13,692,9,0,5,1,0,1,0,1,0,158,2,3,7,5,33,18,14,0,53,1,316,15,557,15,6
12437793,18,2820,2825,4,2,32,337,21,24,0,0,1,11,0,5,49,57,1,0,0.30177089,0.6002,10,0,1,-0.2096,1,3993,0,8,287,2,0,3,2,0,0,0,0,0,149,0,5,6,2,14,9,21,2,60,3,429,15,600,12,6
12504631,18,2702,2692,2,0,28,379,11,12,4,3,1,8,0,6,36,49,0,0,0.65554378,1.3761,8,1,1,-0.2935,0,4554,1,5,867,11,1,5,6,0,0,0,0,0,89,0,1,6,6,28,7,16,0,40,6,426,17,604,17,3
12436479,18,14,33,1,0,19,191,13,12,1,1,2,10,0,7,46,55,0,0,0.56804924,1.1191,12,1,1,0.9263,1,3681,0,10,351,5,1,3,5,0,0,0,0,0,117,2,4,4,5,32,13,6,0,50,4,261,21,454,13,9
12504631,18,2692,2702,4,0,15,308,12,11,2,1,6,3,0,11,49,36,0,0,1.30634199,1.8771,17,1,1,0.1551,0,4073,0,6,708,15,0,7,1,0,0,0,0,0,90,1,3,4,8,21,14,17,0,29,1,354,10,528,7,8
12436472,18,42,32,5,0,9,604,15,13,3,2,5,6,0,9,44,54,0,0,1.3371165,1.8566,7,1,1,0.0,2,3658,0,4,409,12,0,5,3,0,0,0,0,0,111,0,0,0,3,14,16,18,0,26,1,670,24,840,10,7
12436479,18,33,14,1,0,9,545,12,13,1,1,5,9,0,11,55,46,0,1,0.65839704,0.9006,13,0,0,0.3601,0,3688,0,7,403,11,0,4,2,0,0,0,0,0,144,0,2,2,4,3,20,18,0,23,1,620,11,804,12,10
12436476,18,60,7,5,2,31,376,19,15,0,0,4,10,0,16,69,52,0,1,0.65710843,1.4718,13,0,0,0.4785,0,3276,0,6,401,15,0,4,4,0,0,0,0,0,159,0,3,4,10,22,15,27,2,58,1,457,22,693,11,4
12436476,18,7,60,5,0,26,335,15,19,0,0,4,4,1,11,52,69,0,0,0.57831387,0.44730000000000003,12,0,0,0.3867,0,3308,0,8,383,9,0,4,5,0,0,0,0,0,149,0,2,3,2,24,21,11,0,61,1,430,27,654,13,10
12436477,18,39,40,4,0,23,504,8,14,2,2,7,10,0,13,47,41,0,0,2.54408957,2.7568,15,2,3,0.182,1,3698,1,8,370,15,0,8,1,0,0,0,0,0,88,0,0,1,7,19,8,18,0,32,5,550,11,715,10,6
12436475,18,50,30,2,0,23,267,19,11,1,1,3,8,0,6,56,41,0,1,0.82366054,1.07,12,0,0,0.7978000000000001,3,3452,0,11,375,7,0,3,5,0,0,0,0,0,135,1,4,8,2,32,17,9,0,66,5,357,18,542,6,6
12436474,18,44,31,12,0,24,590,16,11,1,0,6,1,0,9,46,39,0,0,3.0394236,1.9124,17,3,3,-0.1008,0,3659,2,8,434,16,0,7,1,0,0,0,0,0,124,0,0,0,6,9,9,50,0,34,3,649,18,842,5,5
12436474,18,31,44,4,0,22,237,11,16,0,0,1,5,0,9,39,46,0,0,0.1779632,0.3416,5,1,1,-0.7798,3,3479,0,15,404,3,0,1,6,0,0,0,0,0,110,4,4,4,2,52,10,6,0,59,2,310,13,499,17,1
12436475,18,30,50,4,1,21,404,11,19,1,1,5,6,0,8,41,56,0,0,1.2097156,1.3058,6,0,0,0.9277,1,3628,1,9,310,15,0,7,3,0,0,0,0,0,145,0,3,3,12,14,18,19,1,52,0,493,17,689,12,8
12436477,18,40,39,1,0,14,254,14,8,0,0,1,6,1,7,41,47,1,3,0.4121292,0.347,10,0,0,0.3117,2,3694,0,5,351,1,0,1,8,0,0,0,0,0,107,0,3,4,2,18,14,20,0,39,3,316,15,466,14,10
12499702,18,5885,2526,7,1,33,448,22,23,1,1,2,4,0,8,57,57,0,1,0.99963719,0.6627,11,0,0,-0.3999,0,3710,0,9,292,7,0,1,2,0,1,0,0,0,153,0,1,2,5,30,23,14,1,64,3,554,6,756,17,11
12436473,18,43,38,7,0,31,489,7,11,3,1,0,8,0,7,40,46,0,0,0.40148112999999996,1.7841,13,2,2,1.0372,1,3670,0,12,345,13,0,7,3,0,0,0,0,0,113,0,5,7,7,20,19,20,0,54,1,567,9,742,12,14
