match_number,team,opponent,RESULT,Accurate passes,Ball possession,Big chances,Big chances missed,Big chances scored,Big saves,Blocked shots,Clearances,Corner kicks,Dispossessed,Duels,Errors lead to a goal,Errors lead to a shot,Expected goals,Final third entries,Fouled in final third,Fouls,Free kicks,Goal kicks,Goalkeeper saves,Goals prevented,High claims,Hit woodwork,Interceptions,Offsides,Passes,Penalty saves,Punches,Recoveries,Red cards,Shots inside box,Shots off target,Shots on target,Shots outside box,Tackles,Tackles won,Through balls,Throw-ins,Total saves,Total shots,Total tackles,Touches in penalty area,Yellow cards,Aerial duels_won,Aerial duels_lost,Crosses_won,Crosses_lost,Dribbles_won,Dribbles_lost,Final third phase_won,Final third phase_lost,Ground duels_won,Ground duels_lost,Long balls_won,Long balls_lost,REFEREE_Andy Madley,REFEREE_Anthony Taylor,REFEREE_Chris Kavanagh,REFEREE_Craig Pawson,REFEREE_Darren Bond,REFEREE_Darren England,REFEREE_David Coote,REFEREE_Jarred Gillett,REFEREE_John Brooks,REFEREE_Joshua Smith,REFEREE_Lewis Smith,REFEREE_Michael Oliver,REFEREE_Michael Salisbury,REFEREE_Peter Bankes,REFEREE_Robert Jones,REFEREE_Samuel Allison,REFEREE_Samuel Barrott,REFEREE_Simon Hooper,REFEREE_Stuart Attwell,REFEREE_Thomas Bramall,REFEREE_Tim Robinson,REFEREE_Tony Harrington
133,everton,wolves,4–0,292,0.44,2.0,2.0,,,4,29,3,16,0.44,,,1.02,61,4.0,10,8,9,2.0,0.38,,0,13,4.0,366,,,53,,8,5,4,5,20,0.55,,21,2.0,13,20,16,2.0,9,11,1,9,11,14,87,41,38,49,34,29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
133,wolves,everton,4–0,380,0.56,2.0,2.0,,,2,13,4,9,0.56,,,0.78,49,1.0,8,10,5,2.0,-3.17,,0,6,0.0,473,,,49,,2,2,2,4,30,0.67,,30,2.0,6,30,15,0.0,11,9,0,13,10,11,63,41,49,38,29,44,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
134,man-city,forest,3–0,521,0.67,4.0,2.0,2.0,2.0,3,15,8,15,0.55,,2.0,2.41,52,2.0,7,15,9,3.0,0.54,,0,5,1.0,583,,,48,,12,7,7,5,16,0.69,1.0,16,3.0,17,16,42,2.0,7,5,6,9,13,9,156,33,44,36,19,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
134,forest,man-city,3–0,230,0.33,1.0,1.0,0.0,2.0,2,18,2,11,0.45,,0.0,1.04,39,3.0,15,7,10,3.0,0.18,,0,14,2.0,288,,,46,,8,7,3,4,24,0.67,0.0,14,3.0,12,24,14,4.0,5,7,3,10,5,5,73,29,36,44,13,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
135,newcastle,liverpool,3–3,277,0.41,4.0,2.0,2.0,1.0,4,15,5,14,0.52,0.0,1.0,2.09,43,5.0,9,17,6,2.0,0.44,3.0,1,5,4.0,350,,,54,,9,7,6,8,14,0.71,3.0,20,2.0,17,14,21,2.0,9,9,2,14,12,9,63,32,43,39,15,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,liverpool,newcastle,3–3,450,0.59,4.0,3.0,1.0,1.0,6,22,6,5,0.48,1.0,2.0,1.99,44,0.0,17,9,9,3.0,-0.47,1.0,2,10,0.0,514,,,49,,14,5,5,2,23,0.57,0.0,15,3.0,16,23,35,5.0,9,9,3,12,7,9,97,21,39,43,15,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,southampton,chelsea,1–5,384,0.45,4.0,3.0,1.0,0.0,2,23,5,3,0.6,1.0,1.0,1.56,27,0.0,7,14,8,6.0,0.45,0.0,0,6,3.0,432,,,36,1.0,6,0,4,0,12,0.83,0.0,12,6.0,6,12,20,1.0,7,6,2,14,14,12,61,14,39,25,18,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
136,chelsea,southampton,1–5,494,0.55,12.0,9.0,3.0,1.0,6,9,7,6,0.4,0.0,1.0,5.43,59,1.0,14,7,1,3.0,0.84,1.0,3,8,1.0,535,,,44,0.0,22,7,13,4,15,0.67,4.0,8,3.0,26,15,51,0.0,6,7,3,9,4,6,149,23,25,39,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
137,arsenal,man-utd,2–0,403,0.5,5.0,3.0,2.0,1.0,5,8,13,9,0.47,,1.0,2.16,51,0.0,12,8,4,2.0,0.59,0.0,0,3,2.0,463,,0.0,45,,13,3,6,1,15,0.73,1.0,16,2.0,14,15,36,1.0,12,9,7,16,7,10,78,32,30,39,25,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
137,man-utd,arsenal,2–0,412,0.5,0.0,0.0,0.0,1.0,0,24,0,9,0.53,,0.0,0.22,38,3.0,8,12,7,4.0,0.86,2.0,0,10,2.0,476,,4.0,39,,3,3,2,2,19,0.53,0.0,11,4.0,5,19,6,3.0,9,12,1,5,8,6,63,22,39,30,23,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
138,aston-villa,brentford,3–1,333,0.49,4.0,3.0,1.0,0.0,4,22,10,6,0.53,,1.0,2.43,38,2.0,11,14,5,0.0,-0.42,2.0,0,8,0.0,387,,0.0,53,,16,6,10,4,16,0.75,3.0,13,0.0,20,16,41,2.0,12,17,6,18,9,8,72,18,39,29,24,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
138,brentford,aston-villa,3–1,342,0.51,1.0,0.0,1.0,2.0,4,19,5,8,0.47,,1.0,1.0,48,2.0,15,11,5,7.0,0.3,3.0,0,8,1.0,402,,1.0,44,,7,4,1,2,14,0.5,2.0,15,7.0,9,14,25,2.0,17,12,3,18,5,8,107,36,29,39,29,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
139,fulham,brighton,3–1,309,0.43,1.0,0.0,1.0,,1,32,5,4,0.54,0.0,,0.65,32,1.0,7,8,12,2.0,-0.26,,0,8,0.0,382,,0.0,31,,6,3,2,0,16,0.44,0.0,18,2.0,6,16,19,2.0,15,13,3,13,11,7,61,27,34,29,30,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
139,brighton,fulham,3–1,438,0.57,3.0,3.0,0.0,,5,22,6,7,0.46,1.0,,1.47,46,3.0,8,7,3,0.0,-1.71,,0,11,1.0,499,,1.0,39,,8,5,3,5,11,0.45,4.0,24,0.0,13,11,21,2.0,13,15,4,17,11,9,80,30,29,34,25,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
140,bournemouth,tottenham,1–0,174,0.35,7.0,6.0,1.0,1.0,5,28,5,14,0.49,,2.0,3.71,50,1.0,15,8,11,4.0,0.37,1.0,1,18,3.0,248,,2.0,53,,17,8,8,4,25,0.56,0.0,22,4.0,21,25,28,2.0,12,7,5,9,8,10,67,32,41,49,18,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
140,tottenham,bournemouth,1–0,394,0.65,1.0,1.0,0.0,0.0,3,15,9,17,0.51,,3.0,0.87,60,1.0,8,15,14,7.0,1.09,0.0,0,9,3.0,480,,0.0,55,,7,5,4,5,24,0.67,1.0,32,7.0,12,24,25,2.0,7,12,3,18,10,8,126,46,49,41,16,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
142,aston-villa,southampton,1–0,363,0.47,5.0,4.0,1.0,,8,9,14,6,0.55,0.0,1.0,2.29,48,2.0,18,15,3,0.0,0.0,0.0,0,8,0.0,421,,0.0,53,,12,5,5,6,27,0.56,2.0,10,0.0,18,27,40,1.0,9,8,6,19,5,10,82,27,47,37,18,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,southampton,aston-villa,1–0,438,0.53,0.0,0.0,0.0,,4,17,1,13,0.45,1.0,1.0,0.33,35,1.0,15,18,8,3.0,0.59,1.0,0,12,4.0,490,,2.0,49,,4,0,0,0,15,0.33,1.0,14,3.0,4,15,23,3.0,8,9,2,11,4,14,103,22,37,47,23,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,brentford,newcastle,4–2,317,0.44,3.0,1.0,2.0,1.0,1,29,3,5,0.52,0.0,1.0,1.23,65,1.0,10,7,11,2.0,-0.72,1.0,0,4,3.0,395,,1.0,61,,8,2,8,3,24,0.63,2.0,12,2.0,11,24,26,3.0,11,9,1,14,9,7,89,42,38,36,27,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
143,newcastle,brentford,4–2,428,0.56,3.0,2.0,1.0,1.0,2,25,4,12,0.48,1.0,1.0,1.48,45,1.0,7,10,9,4.0,-1.65,2.0,1,3,2.0,495,,2.0,53,,10,11,3,6,12,0.42,0.0,24,4.0,16,12,40,0.0,9,11,4,20,14,12,114,25,36,38,10,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
144,crystal-palace,man-city,2–2,258,0.32,1.0,0.0,1.0,1.0,8,23,6,11,0.53,,0.0,1.34,41,,4,10,4,2.0,0.31,1.0,0,6,3.0,333,,,47,0.0,6,1,3,6,18,0.5,1.0,14,2.0,12,18,15,1.0,6,12,3,10,6,3,54,36,33,23,23,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
144,man-city,crystal-palace,2–2,636,0.68,3.0,1.0,2.0,0.0,4,16,8,12,0.47,,1.0,1.45,65,,10,4,3,1.0,-0.74,0.0,1,7,2.0,719,,,51,1.0,9,4,4,3,14,0.5,2.0,17,1.0,12,14,34,2.0,12,6,5,11,5,6,189,44,23,33,20,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
145,man-utd,forest,2–3,528,0.71,2.0,1.0,1.0,,5,5,5,10,0.48,2.0,,1.6,56,5.0,10,13,7,0.0,-1.48,0.0,1,9,0.0,601,,,48,,10,5,7,7,13,0.77,1.0,17,0.0,17,13,31,0.0,14,17,3,20,7,6,141,37,33,33,17,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,forest,man-utd,2–3,158,0.29,0.0,0.0,0.0,,4,31,3,5,0.52,0.0,,0.83,40,2.0,13,10,10,5.0,-0.18,1.0,1,8,1.0,242,,,51,,8,4,3,3,16,0.5,0.0,11,5.0,11,16,16,2.0,17,14,4,3,8,8,61,39,33,33,12,34,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,fulham,arsenal,1–1,218,0.34,0.0,0.0,0.0,,0,25,0,6,0.57,,,0.16,30,0.0,10,9,15,3.0,0.24,4.0,0,9,0.0,302,,2.0,49,,2,0,2,0,27,0.59,2.0,9,3.0,2,27,3,4.0,6,10,0,10,5,3,27,20,41,26,28,33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,arsenal,fulham,1–1,522,0.66,4.0,3.0,1.0,,0,11,6,13,0.43,,,2.03,69,5.0,9,10,2,1.0,-0.56,1.0,0,6,3.0,587,,0.0,55,,10,8,4,2,9,0.67,1.0,23,1.0,12,9,36,2.0,10,6,8,25,8,14,151,48,26,41,19,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,ipswich,bournemouth,1–2,250,0.43,1.0,1.0,0.0,0.0,7,29,6,16,0.51,1.0,3.0,1.32,47,,9,13,11,4.0,0.09,1.0,0,5,,340,,2.0,64,,11,6,5,7,19,0.63,1.0,23,4.0,18,19,30,2.0,25,19,4,9,8,7,65,34,38,41,28,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
147,bournemouth,ipswich,1–2,357,0.57,5.0,3.0,2.0,1.0,7,26,13,10,0.49,0.0,1.0,3.28,73,,13,9,7,4.0,0.7,0.0,1,10,,443,,1.0,69,,14,9,6,8,23,0.65,1.0,18,4.0,22,23,41,1.0,19,25,3,20,11,9,138,49,41,38,31,34,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
148,leicester,brighton,2–2,439,0.55,3.0,1.0,2.0,1.0,5,10,4,10,0.5,0.0,2.0,1.31,48,3.0,9,10,12,5.0,1.14,1.0,0,6,1.0,520,,,40,,7,2,3,3,15,0.47,,25,5.0,10,15,18,1.0,14,11,5,15,12,9,66,32,36,39,16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
148,brighton,leicester,2–2,366,0.45,0.0,0.0,0.0,0.0,3,21,5,10,0.5,1.0,0.0,1.54,38,3.0,10,9,5,1.0,-0.2,0.0,0,6,0.0,429,,,52,,7,6,7,9,19,0.74,,10,1.0,16,19,24,2.0,11,14,6,9,11,5,58,27,39,36,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
149,tottenham,chelsea,3–4,263,0.39,6.0,4.0,2.0,1.0,3,19,5,15,0.47,0.0,0.0,2.9,36,3.0,17,11,6,4.0,0.19,1.0,1,4,3.0,316,,,47,,11,5,5,2,19,0.74,1.0,16,4.0,13,19,26,2.0,8,8,5,10,8,3,54,24,38,44,12,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,chelsea,tottenham,3–4,446,0.61,3.0,1.0,2.0,0.0,5,7,10,8,0.53,2.0,2.0,2.83,51,4.0,11,15,6,2.0,-0.97,0.0,0,12,2.0,517,,,46,,12,4,8,5,18,0.72,1.0,18,2.0,17,18,47,3.0,8,8,4,12,10,11,120,33,44,38,19,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,west-ham,wolves,2–1,348,0.54,1.0,1.0,0.0,0.0,9,18,11,13,0.49,,0.0,0.97,57,3.0,12,17,8,4.0,0.31,0.0,0,8,4.0,433,,0.0,50,,15,6,4,4,13,0.54,2.0,16,4.0,19,13,39,5.0,20,24,9,13,11,6,91,39,41,39,26,34,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
150,wolves,west-ham,2–1,290,0.46,2.0,1.0,1.0,1.0,7,21,0,9,0.51,,1.0,1.47,54,2.0,17,12,5,2.0,-1.56,1.0,0,4,1.0,377,,1.0,52,,12,7,5,7,19,0.47,0.0,16,2.0,19,19,24,4.0,24,20,5,8,8,4,56,37,39,41,36,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
151,everton,liverpool,2–2,215,0.37,1.0,,1.0,1.0,2,43,2,8,0.52,,,0.95,66,3.0,9,20,2,2.0,-0.44,,0,8,3.0,307,,0.0,51,1.0,7,5,3,3,19,0.68,1.0,19,2.0,10,19,15,4.0,20,22,3,13,4,10,65,49,42,35,33,38,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
151,liverpool,everton,2–2,452,0.63,2.0,,2.0,0.0,2,36,3,12,0.48,,,0.62,66,0.0,20,9,10,1.0,-0.8,,0,8,2.0,546,,1.0,40,1.0,4,0,4,2,18,0.56,0.0,19,1.0,6,18,18,4.0,22,20,1,9,8,7,81,41,35,42,22,42,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
152,arsenal,everton,0–0,631,0.77,1.0,1.0,,0.0,5,7,8,16,0.5,,,1.22,79,2.0,6,9,1,0.0,0.0,1.0,0,0,5.0,684,,0.0,54,,11,3,5,2,18,0.56,,23,0.0,13,18,49,0.0,15,9,7,21,13,13,214,39,39,44,19,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,everton,arsenal,0–0,149,0.23,0.0,0.0,,2.0,2,39,2,11,0.5,,,0.09,38,0.0,9,6,6,5.0,1.81,3.0,0,7,3.0,209,,2.0,52,,1,0,0,1,29,0.69,,17,5.0,2,29,8,3.0,9,15,1,7,10,7,25,30,44,39,13,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,liverpool,fulham,2–2,469,0.61,3.0,1.0,2.0,,5,6,5,5,0.55,,0.0,2.13,68,2.0,10,7,8,1.0,-0.2,1.0,0,9,2.0,529,,0.0,46,1.0,16,7,4,0,15,0.6,,18,1.0,16,15,35,3.0,14,9,6,25,12,10,111,30,33,30,30,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
153,fulham,liverpool,2–2,280,0.39,1.0,0.0,1.0,,4,29,4,6,0.45,,1.0,1.22,38,1.0,7,10,13,2.0,-0.56,1.0,0,7,2.0,340,,1.0,40,0.0,7,5,3,5,15,0.53,,11,2.0,12,15,17,4.0,9,14,4,10,7,9,47,28,30,33,26,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
154,newcastle,leicester,4–0,553,0.59,5.0,2.0,3.0,0.0,7,13,5,12,0.47,0.0,0.0,3.79,60,6.0,7,16,3,1.0,0.09,2.0,0,6,0.0,633,,,53,,20,9,11,7,8,0.63,2.0,18,1.0,27,8,54,3.0,11,13,5,10,11,11,150,40,34,37,20,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
154,leicester,newcastle,4–0,331,0.41,0.0,0.0,0.0,1.0,3,25,2,4,0.53,1.0,1.0,0.19,40,1.0,16,7,13,7.0,0.34,0.0,0,13,2.0,424,,,43,,2,0,1,2,23,0.26,0.0,20,7.0,4,23,10,3.0,13,11,1,9,8,4,57,37,37,34,18,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
155,wolves,ipswich,1–2,418,0.54,1.0,1.0,,1.0,5,19,7,9,0.52,,0.0,1.27,61,2.0,13,9,3,2.0,-1.05,1.0,0,6,2.0,499,,1.0,63,1.0,11,5,6,5,20,0.65,1.0,19,2.0,16,20,26,2.0,12,15,6,19,15,3,94,44,44,36,21,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
155,ipswich,wolves,1–2,350,0.46,2.0,2.0,,1.0,3,31,3,12,0.48,,2.0,1.2,51,3.0,9,13,6,5.0,0.46,4.0,0,12,4.0,420,,2.0,66,0.0,7,2,5,3,12,0.33,0.0,11,5.0,10,12,32,3.0,15,12,3,14,11,8,63,39,36,44,19,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
156,forest,aston-villa,2–1,431,0.5,3.0,1.0,2.0,1.0,5,24,4,6,0.56,0.0,,1.78,52,1.0,12,6,5,1.0,-0.74,2.0,0,8,2.0,472,,1.0,48,,12,6,6,5,19,0.74,,5,1.0,17,19,27,0.0,10,8,5,16,10,5,147,17,35,28,21,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
156,aston-villa,forest,2–1,414,0.5,0.0,0.0,0.0,1.0,2,21,3,9,0.44,2.0,,0.42,53,2.0,6,12,6,4.0,0.04,1.0,0,6,2.0,468,,0.0,43,,7,4,2,1,11,0.45,,11,4.0,8,11,33,1.0,8,10,5,11,5,10,92,36,28,35,24,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
157,brighton,crystal-palace,1–3,503,0.65,1.0,1.0,0.0,0.0,8,11,8,12,0.53,1.0,,1.0,71,4.0,11,15,4,2.0,-0.87,1.0,0,5,1.0,570,,1.0,50,,9,4,5,8,22,0.73,,13,2.0,17,22,34,1.0,13,15,6,17,16,13,147,45,51,41,15,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
157,crystal-palace,brighton,1–3,225,0.35,5.0,2.0,3.0,3.0,3,29,5,13,0.47,0.0,,2.31,34,0.0,15,11,12,5.0,0.05,1.0,0,8,1.0,306,,0.0,46,,11,5,5,2,25,0.64,,17,5.0,13,25,23,4.0,15,13,4,8,5,9,37,25,41,51,11,43,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
158,man-city,man-utd,1–2,432,0.52,0.0,0.0,0.0,1.0,3,10,8,12,0.49,,0.0,0.95,63,3.0,5,14,8,1.0,0.14,,0,10,0.0,498,,,35,,5,4,3,5,14,0.71,1.0,19,1.0,10,14,18,1.0,10,12,2,17,9,12,127,34,37,37,22,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,man-utd,man-city,1–2,413,0.48,3.0,1.0,2.0,1.0,3,18,2,7,0.51,,1.0,2.08,39,2.0,14,4,6,2.0,-0.14,,0,17,6.0,468,,,43,,7,4,3,3,24,0.46,2.0,11,2.0,10,24,22,1.0,12,10,4,6,8,7,81,17,37,37,27,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,chelsea,brentford,2–1,443,0.62,4.0,3.0,1.0,1.0,8,20,8,6,0.49,,0.0,2.23,69,3.0,11,7,3,3.0,0.73,6.0,0,8,1.0,518,,0.0,63,1.0,20,10,8,6,15,0.53,0.0,21,3.0,26,15,51,2.0,20,19,10,24,5,11,165,30,27,30,25,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
159,brentford,chelsea,2–1,250,0.38,4.0,3.0,1.0,0.0,2,37,5,8,0.51,,1.0,1.61,46,0.0,7,11,12,6.0,-0.36,0.0,1,6,3.0,327,,2.0,53,0.0,7,3,4,2,17,0.71,2.0,11,6.0,9,17,17,2.0,19,20,3,15,4,7,48,35,30,27,20,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
160,southampton,tottenham,0–5,373,0.42,3.0,3.0,0.0,,2,15,2,11,0.51,1.0,0.0,0.84,36,2.0,8,15,6,4.0,-1.41,0.0,0,11,2.0,428,,,43,,5,4,3,4,15,0.67,0.0,13,4.0,9,15,16,1.0,9,4,5,8,2,3,52,30,32,35,14,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,tottenham,southampton,0–5,544,0.58,6.0,1.0,5.0,,4,10,5,6,0.49,0.0,1.0,2.44,46,1.0,15,8,7,4.0,0.36,1.0,1,16,0.0,598,,,51,,15,5,9,3,14,0.57,2.0,11,4.0,18,14,28,3.0,4,9,3,12,13,9,100,26,35,32,15,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,bournemouth,west-ham,1–1,331,0.51,2.0,2.0,0.0,0.0,14,25,12,6,0.49,,1.0,2.01,62,2.0,6,11,5,2.0,0.42,0.0,1,10,1.0,436,,1.0,59,,16,6,9,13,13,0.62,0.0,20,2.0,29,13,40,0.0,21,24,8,22,3,6,92,46,27,26,35,41,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,west-ham,bournemouth,1–1,305,0.49,1.0,0.0,1.0,2.0,7,29,6,3,0.51,,2.0,2.06,66,1.0,11,5,9,8.0,1.07,1.0,1,8,1.0,420,,0.0,63,,13,6,3,3,12,0.5,1.0,12,8.0,16,12,24,2.0,24,21,8,15,10,10,63,56,26,27,22,56,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,aston-villa,man-city,2–1,369,0.44,4.0,3.0,1.0,1.0,2,17,5,3,0.55,1.0,0.0,1.67,33,1.0,14,7,6,5.0,0.32,1.0,2,4,3.0,428,,1.0,39,,10,3,6,1,22,0.55,3.0,13,5.0,11,22,17,3.0,2,2,2,4,6,3,39,25,35,28,16,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
162,man-city,aston-villa,2–1,496,0.56,2.0,1.0,1.0,1.0,1,15,4,13,0.45,0.0,1.0,1.03,64,3.0,7,14,4,4.0,0.53,0.0,0,5,0.0,537,,0.0,40,,7,5,6,5,6,0.67,0.0,10,4.0,12,6,22,3.0,2,2,2,12,8,9,147,26,28,35,23,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
163,brentford,forest,0–2,452,0.64,1.0,1.0,0.0,1.0,2,18,9,10,0.52,1.0,0.0,0.72,72,4.0,10,14,6,4.0,-0.64,0.0,0,13,1.0,532,,1.0,51,,7,2,3,0,17,0.65,,14,4.0,7,17,37,3.0,17,20,5,33,11,10,137,56,42,34,26,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
163,forest,brentford,0–2,236,0.36,2.0,1.0,1.0,2.0,1,49,5,7,0.48,0.0,2.0,0.9,46,1.0,14,10,10,3.0,0.98,1.0,0,18,3.0,303,,1.0,47,,6,3,6,4,20,0.45,,16,3.0,10,20,16,4.0,20,17,1,13,4,10,86,26,34,42,22,29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
164,ipswich,newcastle,0–4,357,0.42,1.0,1.0,0.0,1.0,4,14,2,7,0.4,2.0,,0.71,55,,9,7,8,3.0,-2.21,1.0,0,4,3.0,431,,,59,,8,4,2,2,10,0.5,1.0,11,3.0,10,10,20,2.0,8,8,3,9,4,8,75,37,20,34,21,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
164,newcastle,ipswich,0–4,537,0.58,6.0,4.0,2.0,0.0,1,15,1,6,0.6,0.0,,2.33,54,,7,9,8,2.0,0.29,0.0,1,6,1.0,616,,,55,,13,7,7,2,15,0.67,3.0,19,2.0,15,15,35,0.0,8,8,5,5,11,4,71,41,34,20,21,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
165,west-ham,brighton,1–1,283,0.46,2.0,1.0,1.0,1.0,4,29,8,5,0.53,,0.0,1.31,46,0.0,14,20,7,5.0,1.49,,0,7,5.0,372,,0.0,53,,8,3,4,3,26,0.58,0.0,21,5.0,11,26,27,2.0,18,21,3,11,6,13,35,41,51,41,26,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
165,brighton,west-ham,1–1,372,0.54,4.0,3.0,1.0,1.0,4,24,4,14,0.47,,1.0,0.94,56,3.0,20,14,2,3.0,0.43,,1,9,1.0,438,,1.0,54,,10,2,6,2,18,0.56,1.0,13,3.0,12,18,53,2.0,21,18,4,18,9,12,98,31,41,51,27,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
166,crystal-palace,arsenal,1–5,318,0.42,3.0,3.0,0.0,,3,25,3,11,0.51,,0.0,1.59,40,2.0,9,8,3,1.0,-1.33,0.0,0,3,1.0,392,,,41,,10,6,6,5,25,0.44,0.0,14,1.0,15,25,18,2.0,13,19,6,8,4,3,56,28,37,30,15,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
166,arsenal,crystal-palace,1–5,479,0.58,5.0,2.0,3.0,,5,15,3,11,0.49,,3.0,2.87,52,0.0,8,9,5,5.0,0.71,2.0,2,11,0.0,552,,,41,,13,3,6,1,14,0.71,1.0,21,5.0,14,14,34,2.0,19,13,9,8,8,14,85,44,30,37,17,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
